symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
VOO,2015-12-16,190.67,191.08,187.7,189.28,6361660,175.0555839375,175.4320080704,172.3288042433,173.7794143163,6361660,0.0,1.0
VOO,2015-12-17,187.89,191.16,187.82,191.14,3096008,172.5032446951,175.5054566817,172.4389771602,175.4870945288,3096008,0.0,1.0
VOO,2015-12-18,184.4,187.08,184.4,186.95,4531400,169.2990490275,171.7595775058,169.2990490275,171.6402235124,4531400,0.0,1.0
VOO,2015-12-21,184.93,185.07,183.47,184.74,2168689,170.7882196215,170.9175136827,169.4398672684,170.6127491098,2168689,1.092,1.0
VOO,2015-12-22,186.6,186.89,184.8,185.85,2423276,172.3305130664,172.598336479,170.6681608503,171.6378663097,2423276,0.0,1.0
VOO,2015-12-23,188.84,188.94,187.57,187.75,2275458,174.3992180464,174.4915709473,173.226336205,173.3925714266,2275458,0.0,1.0
VOO,2015-12-24,188.51,189.17,188.34,188.69,1171195,174.0944534734,174.7039826193,173.9374535419,174.260688695,1171195,0.0,1.0
VOO,2015-12-28,188.1,188.18,187.0,187.85,2668300,173.7158065798,173.7896889005,172.6999246699,173.4849243275,2668300,0.0,1.0
VOO,2015-12-29,190.2,190.5099,189.34,189.43,1757106,175.6552174985,175.9414191384,174.8609825508,174.9441001616,1757106,0.0,1.0
VOO,2015-12-30,188.8,189.986,188.67,189.97,2535957,174.362276886,175.4575822906,174.2422181149,175.4428058265,2535957,0.0,1.0
VOO,2015-12-31,186.93,188.76,186.93,188.12,2395239,172.6352776393,174.3253357257,172.6352776393,173.7342771599,2395239,0.0,1.0
VOO,2016-01-04,184.31,184.32,182.08,183.77,4193516,170.2156316359,170.224866926,168.156161946,169.7169259711,4193516,0.0,1.0
VOO,2016-01-05,184.64,185.115,183.43,184.57,2882479,170.5203962089,170.9590724881,169.4029261081,170.4557491782,2882479,0.0,1.0
VOO,2016-01-06,182.3,183.38,181.19,181.93,2755124,168.359338328,169.3567496576,167.3342211281,168.0176325947,2755124,0.0,1.0
VOO,2016-01-07,177.86,181.0,177.5,179.15,4952509,164.2588695283,167.1587506164,163.9263990851,165.4502219498,4952509,0.0,1.0
VOO,2016-01-08,175.97,179.53,175.65,178.965,7357283,162.5133997014,165.8011629732,162.2178704186,165.2793690832,7357283,0.0,1.0
VOO,2016-01-11,175.99,177.32,174.06,177.04,4493336,162.5318702816,163.7601638635,160.7494592944,163.501575741,4493336,0.0,1.0
VOO,2016-01-12,177.45,178.36,175.26,177.75,2998751,163.8802226347,164.7206340328,161.8576941051,164.1572813373,2998751,0.0,1.0
VOO,2016-01-13,173.11,178.64,172.72,178.43,4125701,159.8721067359,164.9792221553,159.5119304224,164.7852810634,4125701,0.0,1.0
VOO,2016-01-14,175.92,177.18,172.06,173.79,5081427,162.467223251,163.6308698022,158.9024012765,160.500106462,5081427,0.0,1.0
VOO,2016-01-15,172.15,173.0585,170.1,171.2,8087271,158.9855188873,159.8245449919,157.092284419,158.1081663288,8087271,0.0,1.0
VOO,2016-01-19,172.34,174.2899,170.72,174.2,5863327,159.160989399,160.9617786135,157.6648724046,160.8787533556,5863327,0.0,1.0
VOO,2016-01-20,170.32,171.88,165.96,169.59,8577612,157.295460801,158.7361660549,153.2688743221,156.6212846245,8577612,0.0,1.0
VOO,2016-01-21,171.15,173.14,169.33,170.79,3004560,158.0619898784,159.8998126062,156.3811670821,157.7295194352,3004560,0.0,1.0
VOO,2016-01-22,174.66,174.86,173.18,174.03,2611736,161.3035766997,161.4882825015,159.9367537665,160.7217534241,2611736,0.0,1.0
VOO,2016-01-25,172.07,174.33,171.8277,174.1,2756669,158.9116365666,160.9988121268,158.6878654877,160.7864004547,2756669,0.0,1.0
VOO,2016-01-26,174.4,174.66,172.39,172.85,2263679,161.0634591574,161.3035766997,159.2071658495,159.6319891936,2263679,0.0,1.0
VOO,2016-01-27,172.42,175.62,171.501,173.89,3543044,159.2348717197,162.1901645483,158.3861485605,160.5924593629,3543044,0.0,1.0
VOO,2016-01-28,173.36,174.3516,171.65,174.13,2616788,160.1029889881,161.0187603534,158.5237543829,160.814106325,2616788,0.0,1.0
VOO,2016-01-29,177.75,177.75,174.08,174.34,4453063,164.1572813373,164.1572813373,160.7679298746,161.0080474169,4453063,0.0,1.0
VOO,2016-02-01,177.59,178.39,175.91,176.61,3923163,164.0095166959,164.7483399031,162.4579879609,163.1044582672,3923163,0.0,1.0
VOO,2016-02-02,174.37,176.09,173.8,175.86,5101178,161.0357532872,162.6242231825,160.5093417521,162.4118115105,5101178,0.0,1.0
VOO,2016-02-03,175.39,175.81,171.57,175.47,3871039,161.9777528763,162.36563506,158.4498720621,162.051635197,3871039,0.0,1.0
VOO,2016-02-04,175.61,176.7,174.23,174.95,3562207,162.1809292582,163.187575878,160.9064592259,161.5714001123,3562207,0.0,1.0
VOO,2016-02-05,172.31,175.19,171.65,175.04,2372140,159.1332835288,161.7930470745,158.5237543829,161.6545177231,2372140,0.0,1.0
VOO,2016-02-08,169.94,170.6196,167.62,170.29,3402156,156.9445197776,157.5721500921,154.8019324769,157.2677549307,3402156,0.0,1.0
VOO,2016-02-09,169.99,171.3699,167.97,168.18,2360700,156.990696228,158.2650739075,155.12516763,155.3191087219,2360700,0.0,1.0
VOO,2016-02-10,169.88,172.65,169.72,170.93,1953557,156.8891080371,159.4472833918,156.7413433956,157.8588134964,1953557,0.0,1.0
VOO,2016-02-11,167.7,168.72,166.05,167.26,3439188,154.8758147976,155.8178143867,153.3519919329,154.4694620337,3439188,0.0,1.0
VOO,2016-02-12,171.14,171.14,168.6999,169.54,1800434,158.0527545883,158.0527545883,155.7992514536,156.575108174,1800434,0.0,1.0
VOO,2016-02-16,174.01,174.01,172.05,173.2,2360977,160.7032828439,160.7032828439,158.8931659864,159.9552243467,2360977,0.0,1.0
VOO,2016-02-17,176.86,177.25,175.1248,175.32,2265428,163.3353405194,163.6955168329,161.7328329831,161.9131058456,2265428,0.0,1.0
VOO,2016-02-18,176.11,177.22,175.8,177.2,1646248,162.6426937627,163.6678109626,162.3563997699,163.6493403824,1646248,0.0,1.0
VOO,2016-02-19,176.07,176.2,174.6499,175.28,1136909,162.6057526023,162.7258113735,161.2942490568,161.8761646853,1136909,0.0,1.0
VOO,2016-02-22,178.59,178.75,177.71,177.78,2603066,164.9330457048,165.0808103463,164.120340177,164.1849872076,2603066,0.0,1.0
VOO,2016-02-23,176.35,178.19,176.22,177.92,2076023,162.8643407248,164.5636341013,162.7442819537,164.3142812689,2076023,0.0,1.0
VOO,2016-02-24,177.18,177.45,173.6,174.79,2599814,163.6308698022,163.8802226347,160.3246359503,161.4236354709,2599814,0.0,1.0
VOO,2016-02-25,179.31,179.31,176.83,177.7,2546042,165.5979865913,165.5979865913,163.3076346491,164.1111048869,2546042,0.0,1.0
VOO,2016-02-26,178.98,180.36,178.74,180.2,2560772,165.2932220183,166.5676920506,165.0715750562,166.4199274092,2560772,0.0,1.0
VOO,2016-02-29,177.38,179.95,177.38,178.94,3128430,163.815575604,166.189045157,163.815575604,165.256280858,3128430,0.0,1.0
VOO,2016-03-01,181.75,181.75,178.33,178.84,3041355,167.8513973731,167.8513973731,164.6929281625,165.1639279571,3041355,0.0,1.0
VOO,2016-03-02,182.52,182.54,180.908,181.36,3839431,168.5625147099,168.5809852901,167.0737859475,167.4912210596,3839431,0.0,1.0
VOO,2016-03-03,183.19,183.23,181.7,182.27,3151238,169.1812791459,169.2182203063,167.8052209226,168.3316324577,3151238,0.0,1.0
VOO,2016-03-04,183.78,184.66,182.55,183.45,2821028,169.7261612612,170.538866789,168.5902205802,169.4213966882,2821028,0.0,1.0
VOO,2016-03-07,183.98,184.389,182.75,182.85,3449884,169.910867063,170.2885904276,168.774926382,168.8672792829,3449884,0.0,1.0
VOO,2016-03-08,181.91,183.33,181.78,182.83,3385371,167.9991620145,169.3105732072,167.8791032433,168.8488087027,3385371,0.0,1.0
VOO,2016-03-09,182.91,183.22,182.01,182.85,1641629,168.9226910234,169.2089850162,168.0915149154,168.8672792829,1641629,0.0,1.0
VOO,2016-03-10,183.01,184.39,181.03,183.38,2090526,169.0150439243,170.2895139566,167.1864564866,169.3567496576,2090526,0.0,1.0
VOO,2016-03-11,185.98,186.01,184.46,184.57,2231520,171.7579250808,171.7856309511,170.3541609873,170.4557491782,2231520,0.0,1.0
VOO,2016-03-14,185.7,186.2,185.07,185.4,1414506,171.4993369583,171.9611014628,170.9175136827,171.2222782557,1414506,0.0,1.0
VOO,2016-03-15,185.46,185.46,184.42,184.7,1325307,171.2776899962,171.2776899962,170.3172198269,170.5758079494,1325307,0.0,1.0
VOO,2016-03-16,186.57,186.93,184.86,184.88,2700754,172.3028071961,172.6352776393,170.7235725908,170.742043171,2700754,0.0,1.0
VOO,2016-03-17,187.75,188.235,186.0,186.42,1937606,173.3925714266,173.840482996,171.776395661,172.1642778448,1937606,0.0,1.0
VOO,2016-03-18,188.45,188.79,187.91,188.35,2623374,174.0390417329,174.3530415959,173.5403360681,173.946688832,2623374,0.0,1.0
VOO,2016-03-21,187.73,187.94,186.91,187.18,1535429,174.3031710294,174.4981514051,173.5418190865,173.7925081409,1535429,1.006,1.0
VOO,2016-03-22,187.63,188.21,186.71,186.89,1521645,174.2103232315,174.7488404594,173.3561234907,173.5232495269,1521645,0.0,1.0
VOO,2016-03-23,186.43,187.36,186.18,187.18,1633330,173.0961496565,173.9596341772,172.8640301617,173.7925081409,1633330,0.0,1.0
VOO,2016-03-24,186.3,186.32,185.01,185.25,1874837,172.9754475192,172.9940170788,171.7777109261,172.0005456411,1874837,0.0,1.0
VOO,2016-03-28,186.43,186.94,185.92,186.76,1271292,173.0961496565,173.5696734259,172.6226258871,173.4025473896,1271292,0.0,1.0
VOO,2016-03-29,188.22,188.22,185.63,185.99,1604863,174.7581252392,174.7581252392,172.3533672732,172.6876193457,1604863,0.0,1.0
VOO,2016-03-30,189.01,189.72,188.58,189.17,1908432,175.4916228428,176.150842208,175.0923773117,175.6401793194,1908432,0.0,1.0
VOO,2016-03-31,188.56,189.29,188.32,188.85,3007818,175.0738077522,175.7515966769,174.8509730372,175.3430663661,3007818,0.0,1.0
VOO,2016-04-01,189.77,189.96,187.1,187.4,2971762,176.1972661069,176.373676923,173.7182299026,173.9967732963,2971762,0.0,1.0
VOO,2016-04-04,189.17,189.9,188.83,189.74,1259504,175.6401793194,176.3179682442,175.3244968065,176.1694117676,1259504,0.0,1.0
VOO,2016-04-05,187.25,188.21,187.0,187.74,1737546,173.8575015994,174.7488404594,173.6253821046,174.3124558092,1737546,0.0,1.0
VOO,2016-04-06,189.29,189.38,187.09,187.39,1860788,175.7515966769,175.8351596951,173.7089451228,173.9874885165,1860788,0.0,1.0
VOO,2016-04-07,187.06,188.5,186.26,188.17,2635339,173.6810907834,175.0180990734,172.9383084001,174.7117013403,2635339,0.0,1.0
VOO,2016-04-08,187.57,188.774,186.99,188.31,2043818,174.1546145528,175.2725020397,173.6160973249,174.8416882574,2043818,0.0,1.0
VOO,2016-04-11,187.08,188.99,187.03,188.26,1355339,173.699660343,175.4730532832,173.653236444,174.7952643584,1355339,0.0,1.0
VOO,2016-04-12,188.9,189.1799,186.83,187.29,1591103,175.3894902651,175.6493712514,173.4675408482,173.8946407186,1591103,0.0,1.0
VOO,2016-04-13,190.79,190.85,189.71,189.88,1972878,177.1443136457,177.2000223245,176.1415574282,176.2993986847,1972878,0.0,1.0
VOO,2016-04-14,190.77,191.31,190.41,190.84,3214859,177.1257440861,177.6271221949,176.7914920136,177.1907375447,3214859,0.0,1.0
VOO,2016-04-15,190.56,190.85,190.22,190.8,2059711,176.9307637105,177.2000223245,176.6150811976,177.1535984255,2059711,0.0,1.0
VOO,2016-04-18,191.94,191.94,189.85,189.99,2345283,178.2120633217,178.2120633217,176.2715443453,176.4015312624,2345283,0.0,1.0
VOO,2016-04-19,192.52,192.78,191.6401,192.36,1633309,178.7505805497,178.9919848242,177.9336127758,178.602024073,1633309,0.0,1.0
VOO,2016-04-20,192.68,193.43,192.05,192.6,1636809,178.8991370263,179.5954955107,178.3141958995,178.824858788,1636809,0.0,1.0
VOO,2016-04-21,191.61,192.82,191.37,192.7,1814695,177.9056655886,179.0291239434,177.6828308736,178.9177065859,1814695,0.0,1.0
VOO,2016-04-22,191.66,191.94,190.69,191.3,1863871,177.9520894876,178.2120633217,177.0514658478,177.6178374151,1863871,0.0,1.0
VOO,2016-04-25,191.35,191.36,190.35,191.07,2367987,177.664261314,177.6735460938,176.7357833349,177.4042874799,2367987,0.0,1.0
VOO,2016-04-26,191.63,192.16,191.14,191.72,1715256,177.9242351482,178.4163284772,177.4692809384,178.0077981663,1715256,0.0,1.0
VOO,2016-04-27,192.03,192.44,190.8,191.21,1972145,178.2956263399,178.6763023113,177.1535984255,177.534274397,1972145,0.0,1.0
VOO,2016-04-28,190.3,192.4,189.8495,191.22,1578782,176.6893594359,178.6391631922,176.2710801063,177.5435591767,1578782,0.0,1.0
VOO,2016-04-29,189.22,189.975,188.05,189.62,2785562,175.6866032184,176.3876040927,174.6002839828,176.0579944101,2785562,0.0,1.0
VOO,2016-05-02,190.73,190.95,189.34,189.81,1638888,177.088604967,177.2928701224,175.7980205759,176.2344052261,1638888,0.0,1.0
VOO,2016-05-03,189.1,189.66,188.28,189.44,2351937,175.5751858609,176.0951335292,174.813833918,175.8908683738,2351937,0.0,1.0
VOO,2016-05-04,187.99,188.78,187.47,187.99,2079584,174.544575304,175.2780729076,174.0617667549,174.544575304,2079584,0.0,1.0
VOO,2016-05-05,187.97,188.9,187.5711,188.57,1611560,174.5260057444,175.3894902651,174.1556358786,175.0830925319,1611560,0.0,1.0
VOO,2016-05-06,188.65,188.7199,187.0,187.21,1551415,175.1573707703,175.222271381,173.6253821046,173.8203624803,1551415,0.0,1.0
VOO,2016-05-09,188.85,189.27,188.36,188.55,1569041,175.3430663661,175.7330271174,174.8881121563,175.0645229724,1569041,0.0,1.0
VOO,2016-05-10,191.19,191.21,189.54,189.61,1021067,177.5157048374,177.534274397,175.9837161717,176.0487096303,1021067,0.0,1.0
VOO,2016-05-11,189.4,191.07,189.39,190.71,2725489,175.8537292547,177.4042874799,175.8444444749,177.0700354074,2725489,0.0,1.0
VOO,2016-05-12,189.51,190.2889,188.36,190.14,1783364,175.9558618324,176.6790533303,174.8881121563,176.5408029592,1783364,0.0,1.0
VOO,2016-05-13,187.76,189.71,187.46,189.1,1659017,174.3310253688,176.1415574282,174.0524819751,175.5751858609,1659017,0.0,1.0
VOO,2016-05-16,189.63,190.16,187.93,187.98,1075169,176.0672791899,176.5593725188,174.4888666253,174.5352905242,1075169,0.0,1.0
VOO,2016-05-17,187.96,189.65,187.33,189.35,3327139,174.5167209647,176.0858487494,173.9317798378,175.8073053557,3327139,0.0,1.0
VOO,2016-05-18,187.93,189.2,186.7776,187.5,1941954,174.4888666253,175.6680336588,173.4188886021,174.0896210942,1941954,0.0,1.0
VOO,2016-05-19,187.32,187.59,185.97,187.15,1795981,173.922495058,174.1731841124,172.6690497861,173.7646538015,1795981,0.0,1.0
VOO,2016-05-20,188.49,189.05,187.9,187.97,1588705,175.0088142936,175.5287619619,174.4610122859,174.5260057444,1588705,0.0,1.0
VOO,2016-05-23,188.24,188.78,188.02,188.48,1415351,174.7766947988,175.2780729076,174.5724296434,174.9995295138,1415351,0.0,1.0
VOO,2016-05-24,190.63,191.01,189.08,189.13,1985569,176.995757169,177.3485788011,175.5566163013,175.6030402003,1985569,0.0,1.0
VOO,2016-05-25,191.93,192.42,191.36,191.38,2006658,178.202778542,178.6577327517,177.6735460938,177.6921156534,2006658,0.0,1.0
VOO,2016-05-26,192.02,192.36,191.68,192.14,1225286,178.2863415601,178.602024073,177.9706590472,178.3977589176,1225286,0.0,1.0
VOO,2016-05-27,192.77,192.83,192.16,192.19,988554,178.9827000445,179.0384087232,178.4163284772,178.4441828165,988554,0.0,1.0
VOO,2016-05-31,192.54,193.27,191.88,193.16,2821918,178.7691501092,179.446939034,178.156354643,179.3448064563,2821918,0.0,1.0
VOO,2016-06-01,192.9,193.06,191.63,191.88,2375453,179.1034021817,179.2519586584,177.9242351482,178.156354643,2375453,0.0,1.0
VOO,2016-06-02,193.48,193.48,191.92,192.45,1601670,179.6419194097,179.6419194097,178.1934937622,178.6855870911,1601670,0.0,1.0
VOO,2016-06-03,192.92,193.26,191.59,192.85,1897245,179.1219717413,179.4376542542,177.887096029,179.0569782828,1897245,0.0,1.0
VOO,2016-06-06,193.85,194.24,193.12,193.29,1177575,179.985456262,180.3475626738,179.3076673372,179.4655085936,1177575,0.0,1.0
VOO,2016-06-07,194.2,194.78,194.015,194.05,1551220,180.3104235547,180.8489407826,180.1386551285,180.1711518578,1551220,0.0,1.0
VOO,2016-06-08,194.84,194.95,194.21,194.34,1041126,180.9046494613,181.006782039,180.3197083345,180.4404104718,1041126,0.0,1.0
VOO,2016-06-09,194.54,194.6899,193.75,194.02,1521582,180.6261060676,180.7652849167,179.892608464,180.1432975184,1521582,0.0,1.0
VOO,2016-06-10,192.67,193.4299,192.1172,193.07,1932902,178.8898522465,179.5954026629,178.3765896197,179.2612434382,1932902,0.0,1.0
VOO,2016-06-13,191.22,192.97,191.12,192.03,2318169,177.5435591767,179.1683956403,177.4507113788,178.2956263399,2318169,0.0,1.0
VOO,2016-06-14,190.8,191.4502,189.8,190.83,2051157,177.1535984255,177.7572948075,176.2251204463,177.1814527649,2051157,0.0,1.0
VOO,2016-06-15,190.52,191.96,190.36,191.26,1590761,176.8936245913,178.2306328813,176.7450681147,177.5806982959,1590761,0.0,1.0
VOO,2016-06-16,191.14,191.33,188.57,189.6,2744398,177.4692809384,177.6456917545,175.0830925319,176.0394248505,2744398,0.0,1.0
VOO,2016-06-17,190.43,191.1,189.73,191.1,1700955,176.8100615732,177.4321418192,176.1601269878,177.4321418192,1700955,0.0,1.0
VOO,2016-06-20,191.65,193.26,191.564,192.56,1192781,177.9428047078,179.4376542542,177.8629556016,178.7877196688,1192781,0.0,1.0
VOO,2016-06-21,191.24,191.65,190.65,191.15,1826453,178.4469682505,178.829541232,177.896436399,178.3629888155,1826453,0.953,1.0
VOO,2016-06-22,190.92,192.21,190.775,191.45,2245874,178.1483747039,179.3520799384,178.0130745032,178.6429202654,2245874,0.0,1.0
VOO,2016-06-23,193.39,193.44,192.0,192.52,2582160,180.4531436413,180.4997988829,179.1561279235,179.6413424366,2582160,0.0,1.0
VOO,2016-06-24,186.56,189.82,186.0,187.0,10310291,174.0800376323,177.1219593877,173.5574989259,174.4906037588,10310291,0.0,1.0
VOO,2016-06-27,183.05,185.06,182.27,185.06,7720460,170.8048396687,172.6803803829,170.077017899,172.6803803829,7720460,0.0,1.0
VOO,2016-06-28,186.43,186.44,184.53,184.87,4475851,173.9587340041,173.9680650524,172.1858348215,172.5030904647,4475851,0.0,1.0
VOO,2016-06-29,189.64,189.86,187.86,187.95,4147798,176.9540005178,177.159283581,175.2930739152,175.3770533501,4147798,0.0,1.0
VOO,2016-06-30,192.2,192.24,189.5276,190.13,3822157,179.3427488901,179.3800730834,176.8491195346,177.4112218859,3822157,0.0,1.0
VOO,2016-07-01,192.6,193.12,192.07,192.09,2170965,179.7159908233,180.2012053364,179.2214452618,179.2401073585,2170965,0.0,1.0
VOO,2016-07-05,191.25,191.82,190.57,191.73,2233027,178.4562992988,178.9881690536,177.8217880124,178.9041896186,2233027,0.0,1.0
VOO,2016-07-06,192.38,192.49,189.97,190.71,2197888,179.51070776,179.6133492916,177.2619251126,177.952422689,2197888,0.0,1.0
VOO,2016-07-07,192.25,193.26,191.4377,192.56,1704943,179.3894041317,180.331840013,178.6314430759,179.6786666299,1704943,0.0,1.0
VOO,2016-07-08,195.17,195.36,193.41,193.63,2048546,182.1140702439,182.2913601622,180.4718057379,180.6770888012,2048546,0.0,1.0
VOO,2016-07-11,195.85,196.41,195.41,195.62,3590725,182.7485815303,183.2711202367,182.3380154038,182.5339674187,3590725,0.0,1.0
VOO,2016-07-12,197.23,197.54,196.59,196.84,2356688,184.0362661998,184.325528698,183.4390791067,183.6723553149,2356688,0.0,1.0
VOO,2016-07-13,197.16,197.69,196.685,197.69,2767524,183.9709488615,184.4654944229,183.5277240658,184.4654944229,2767524,0.0,1.0
VOO,2016-07-14,198.31,198.8,197.89,198.58,3691107,185.0440194193,185.5012407875,184.6521153895,185.2959577242,3691107,0.0,1.0
VOO,2016-07-15,198.01,198.93,197.56,198.93,2346463,184.7640879694,185.6225444157,184.3441907946,185.6225444157,2346463,0.0,1.0
VOO,2016-07-18,198.58,198.74,197.9,198.15,1155726,185.2959577242,185.4452544975,184.6614464378,184.8947226461,1155726,0.0,1.0
VOO,2016-07-19,198.36,198.39,197.88,198.13,1003296,185.090674661,185.118667806,184.6427843412,184.8760605494,1003296,0.0,1.0
VOO,2016-07-20,199.16,199.44,198.41,198.92,1096892,185.8371585273,186.0984278805,185.1373299026,185.6132133674,1096892,0.0,1.0
VOO,2016-07-21,198.41,199.32,197.97,199.07,4509817,185.1373299026,185.9864553006,184.7267637761,185.7531790924,4509817,0.0,1.0
VOO,2016-07-22,199.33,199.38,198.3,198.62,1678993,185.9957863489,186.0424415906,185.034688371,185.3332819175,1678993,0.0,1.0
VOO,2016-07-25,198.85,199.17,198.17,199.1,1172616,185.5478960291,185.8464895756,184.9133847427,185.7811722373,1172616,0.0,1.0
VOO,2016-07-26,198.84,199.25,197.9745,198.7,1405546,185.5385649808,185.9211379623,184.7309627479,185.4079303042,1405546,0.0,1.0
VOO,2016-07-27,198.71,199.34,197.85,199.29,2120164,185.4172613525,186.0051173972,184.6147911962,185.9584621556,2120164,0.0,1.0
VOO,2016-07-28,198.93,199.21,197.975,198.49,937223,185.6225444157,185.883813769,184.7314293003,185.2119782893,937223,0.0,1.0
VOO,2016-07-29,199.28,199.6,198.32,198.63,1758641,185.9491311073,186.2477246538,185.0533504677,185.3426129659,1758641,0.0,1.0
VOO,2016-08-01,199.05,199.71,198.58,199.33,2111491,185.7345169957,186.3503661854,185.2959577242,185.9957863489,2111491,0.0,1.0
VOO,2016-08-02,197.81,198.94,196.88,198.79,4085790,184.5774670029,185.6318754641,183.7096795082,185.4919097391,4085790,0.0,1.0
VOO,2016-08-03,198.38,198.42,197.3961,197.74,2057535,185.1093367576,185.1466609509,184.1912549125,184.5121496646,2057535,0.0,1.0
VOO,2016-08-04,198.57,198.9,198.05,198.5,1384742,185.2866266759,185.5945512708,184.8014121628,185.2213093376,1384742,0.0,1.0
VOO,2016-08-05,200.17,200.2216,199.19,199.34,1818582,186.7795944086,186.827742618,185.8651516723,186.0051173972,1818582,0.0,1.0
VOO,2016-08-08,200.07,200.5099,199.79,200.41,1441879,186.6862839253,187.0967567413,186.4250145721,187.0035395685,1441879,0.0,1.0
VOO,2016-08-09,200.2,200.73,199.86,200.19,1821115,186.8075875536,187.302133115,186.4903319104,186.7982565052,1821115,0.0,1.0
VOO,2016-08-10,199.69,200.395,199.33,200.34,1222339,186.3317040888,186.989542996,185.9957863489,186.9382222302,1222339,0.0,1.0
VOO,2016-08-11,200.67,200.89,199.995,200.31,1645128,187.2461468251,187.4514298883,186.6163010628,186.9102290852,1645128,0.0,1.0
VOO,2016-08-12,200.47,200.7,200.04,200.32,1718942,187.0595258585,187.27413997,186.6582907803,186.9195601335,1718942,0.0,1.0
VOO,2016-08-15,201.05,201.41,200.85,200.89,1051549,187.6007266616,187.9366444014,187.414105695,187.4514298883,1051549,0.0,1.0
VOO,2016-08-16,200.01,200.66,200.0,200.61,1731162,186.6302976353,187.2368157767,186.620966587,187.1901605351,1731162,0.0,1.0
VOO,2016-08-17,200.34,200.53,199.1401,200.05,3157676,186.9382222302,187.1155121484,185.8185897411,186.6676218286,3157676,0.0,1.0
VOO,2016-08-18,200.82,200.86,200.25,200.37,5211151,187.38611255,187.4234367433,186.8542427952,186.9662153752,5211151,0.0,1.0
VOO,2016-08-19,200.54,200.72,199.81,200.34,1190807,187.1248431968,187.2928020667,186.4436766687,186.9382222302,1190807,0.0,1.0
VOO,2016-08-22,200.52,200.75,199.88,200.3,880393,187.1061811001,187.3207952117,186.508994007,186.9008980369,880393,0.0,1.0
VOO,2016-08-23,200.89,201.51,200.86,201.18,1214468,187.4514298883,188.0299548847,187.4234367433,187.7220302898,1214468,0.0,1.0
VOO,2016-08-24,199.92,200.87,199.46,200.78,1161308,186.5463182004,187.4327677916,186.1170899772,187.3487883567,1161308,0.0,1.0
VOO,2016-08-25,199.76,200.21,199.3316,199.48,1262644,186.3970214271,186.8169186019,185.9972793167,186.1357520739,1262644,0.0,1.0
VOO,2016-08-26,199.38,201.05,198.44,199.96,2890614,186.0424415906,187.6007266616,185.1653230476,186.5836423937,2890614,0.0,1.0
VOO,2016-08-29,200.39,200.6453,199.49,199.53,1140677,186.9848774718,187.2230991357,186.1450831222,186.1824073155,1140677,0.0,1.0
VOO,2016-08-30,200.01,200.57,199.4476,200.28,1407367,186.6302976353,187.1528363418,186.1055194773,186.8822359402,1407367,0.0,1.0
VOO,2016-08-31,199.52,199.82,198.65,199.7,2343858,186.1730762672,186.4530077171,185.3612750625,186.3410351371,2343858,0.0,1.0
VOO,2016-09-01,199.48,199.79,198.24,199.5,2196085,186.1357520739,186.4250145721,184.978702081,186.1544141705,2196085,0.0,1.0
VOO,2016-09-02,200.37,200.83,199.78,200.41,1555772,186.9662153752,187.3954435983,186.4156835237,187.0035395685,1555772,0.0,1.0
VOO,2016-09-06,201.0,201.04,199.92,200.69,1589601,187.5540714199,187.5913956132,186.5463182004,187.2648089217,1589601,0.0,1.0
VOO,2016-09-07,200.99,201.15,200.32,200.82,1455442,187.5447403716,187.6940371449,186.9195601335,187.38611255,1455442,0.0,1.0
VOO,2016-09-08,200.52,200.9199,200.19,200.62,2180474,187.1061811001,187.4793297228,186.7982565052,187.1994915834,2180474,0.0,1.0
VOO,2016-09-09,195.68,199.18,195.67,199.08,3435593,182.5899537087,185.855820624,182.5806226604,185.7625101407,3435593,0.0,1.0
VOO,2016-09-12,198.48,198.95,194.8,194.88,2800162,185.2026472409,185.6412065124,181.7688214557,181.8434698424,2800162,0.0,1.0
VOO,2016-09-13,194.78,196.51,194.12,196.25,3365268,182.5740909265,184.1956802956,181.9554498956,183.9519732228,3365268,0.883,1.0
VOO,2016-09-14,194.66,196.1199,194.12,194.83,2967147,182.4616107391,183.8300259529,181.9554498956,182.6209576713,2967147,0.0,1.0
VOO,2016-09-15,196.66,197.07,194.37,194.51,1874617,184.3362805299,184.720587837,182.1897836194,182.3210105048,1874617,0.0,1.0
VOO,2016-09-16,195.89,196.19,195.17,196.02,1774206,183.6145326604,183.8957331291,182.9396515358,183.7363861968,1774206,0.0,1.0
VOO,2016-09-19,195.95,197.2848,195.64,196.63,2061350,183.6707727542,184.9219273726,183.3801989366,184.308160483,2061350,0.0,1.0
VOO,2016-09-20,195.97,197.03,195.93,196.86,1294085,183.6895194521,184.6830944412,183.6520260563,184.523747509,1294085,0.0,1.0
VOO,2016-09-21,198.17,198.34,195.98,196.69,2238757,185.751656222,185.9110031542,183.698892801,184.3644005768,2238757,0.0,1.0
VOO,2016-09-22,199.36,199.71,198.98,199.26,2215243,186.8670847475,187.1951519609,186.5108974872,186.773351258,2215243,0.0,1.0
VOO,2016-09-23,198.29,199.1098,198.22,198.98,1413561,185.8641364094,186.6325635567,185.7985229667,186.5108974872,1413561,0.0,1.0
VOO,2016-09-26,196.71,197.6,196.5,197.47,2451583,184.3831472747,185.2173753316,184.1863069466,185.0955217952,2451583,0.0,1.0
VOO,2016-09-27,197.91,198.01,196.16,196.53,1468355,185.5079491492,185.6016826387,183.8676130822,184.2144269935,1468355,0.0,1.0
